,assetTurnoverTTM,bookValue,cashRatio,currentRatio,ebitPerShare,eps,ev,fcfMargin,fcfPerShareTTM,grossMargin,inventoryTurnoverTTM,longtermDebtTotalAsset,longtermDebtTotalCapital,longtermDebtTotalEquity,netDebtToTotalCapital,netDebtToTotalEquity,netMargin,operatingMargin,payoutRatioTTM,pb,peTTM,pfcfTTM,pretaxMargin,psTTM,ptbv,quickRatio,receivablesTurnoverTTM,roaTTM,roeTTM,roicTTM,rotcTTM,salesPerShare,sgaToSale,tangibleBookValue,totalDebtToEquity,totalDebtToTotalAsset,totalDebtToTotalCapital,totalRatio
1990-03-31,,,0.09796253484000605,0.4363,1.0761,0.55,,,,0.1326,,0.5107,0.757,,0.7404,,0.0214,0.0419,,,,,0.0391,,,0.2756,,,,,,25.6935,0.8674,,,0.5276,0.7821,1.1723
1990-06-30,,,0.14056454170631144,0.4819,1.5266,0.8371,,,,0.1367,,0.5227,0.7672,,0.7303,,0.0287,0.0524,,,,,0.0508,,,0.3289,,,,,,29.1357,0.8633,,,0.537,0.7881,1.1687
1990-09-30,,,0.11750189825360668,0.4787,0.1922,0.1102,,,,0.1139,,0.5242,0.766,,0.7417,,0.0044,0.0077,,,,,0.0076,,,0.3152,,,,,,24.824,0.8861,,,0.5403,0.7894,1.1684
1990-12-31,0.579,,0.162096136804541,0.482,-1.1362,-0.5654,,,,0.07,,0.5336,0.7751,,0.7423,,-0.0215,-0.0431,,,,,-0.04,,,0.3116,,0.0051,,,,26.3519,0.93,,,0.55,0.7989,1.1607
1991-03-31,0.5601,,0.16078068912150978,0.4263,-1.1103,-0.9374,,,0.2485,0.0694,12.198,0.5324,0.778,,0.7414,,-0.0414,-0.0491,,,,,-0.0542,,,0.2835,20.7447,-0.0031,,,,22.631,0.9306,,,0.552,0.8066,1.1526
1991-06-30,0.5444,,0.1447619847552653,0.4106,-0.2125,-0.3425,,,0.6554,0.0993,13.1128,0.5309,0.7866,,0.7486,,-0.0136,-0.0084,,,,,-0.0123,,,0.2928,19.2831,-0.0096,,,,25.2082,0.9007,,,0.5467,0.8099,1.1472
1991-09-30,0.5331,,0.1327024229493652,0.414,-0.4549,-0.6017,,,1.3551,0.0969,11.8209,0.5434,0.8017,,0.7626,,-0.0272,-0.0206,,,,,-0.0231,,,0.2814,20.4211,-0.0136,,,,22.1352,0.9031,,,0.5536,0.8168,1.1418
1991-12-31,0.5195,,0.19498453645321379,0.4844,-0.676,-0.4943,,,1.4636,0.1023,12.0245,0.5437,0.7844,,0.7384,,-0.0217,-0.0296,,,,,-0.0295,,,0.3354,25.1961,-0.0133,,,,22.8266,0.8977,,,0.5585,0.8057,1.1556
1992-03-31,0.5332,,0.21926026270591936,0.5171,0.6863,-6.8731,,,2.4788,0.135,12.7406,0.5404,0.7915,,0.7293,,-0.2712,0.0271,,,,,0.0206,,,0.3682,28.8744,-0.0468,,,,25.3426,0.865,,,0.5499,0.8055,1.1531
1992-06-30,0.5409,,0.17939231925913549,0.5364,1.0689,0.3981,,,6.0855,0.1429,14.3866,0.5277,0.7866,,0.7347,,0.0144,0.0387,,,,,0.0367,,,0.3946,27.6839,-0.0419,,,,27.6163,0.8571,,,0.5349,0.7973,1.1574
1992-09-30,0.549,,0.15790760205328772,0.5178,-0.4713,-0.2793,,,7.6944,0.1032,13.3295,0.5367,0.7887,,0.746,,-0.0117,-0.0197,,,,,-0.0183,,,0.3598,26.8295,-0.0399,,,,23.9476,0.8968,,,0.5441,0.7997,1.1578
1992-12-31,0.5635,,0.1746375865221366,0.4751,-1.2078,-0.8598,,,5.8176,0.0697,15.2244,0.5387,0.8506,,0.803,,-0.0331,-0.0464,,,,,-0.047,,,0.3327,32.4735,-0.0416,,,,26.0051,0.9303,,,0.5456,0.8615,1.0961
1993-03-31,0.5662,,0.21036771976081736,0.4981,1.1918,0.5837,,,5.9438,0.1516,15.0145,0.5351,0.832,,0.7879,,0.0214,0.0436,,,,,0.0398,,,0.3599,31.7771,-0.0008,,,,27.3092,0.8484,,,0.5547,0.8624,1.0971
1993-06-30,0.5704,,0.22060667438271606,0.5238,1.4572,0.7892,,,5.7375,0.1573,16.3821,0.5448,0.8386,,0.7907,,0.0263,0.0486,,,,,0.0474,,,0.396,29.4165,0.0013,,,,29.9582,0.8427,,,0.5613,0.8641,1.0968
1993-09-30,0.5626,,0.177639816360601,0.5047,0.4858,0.4686,,,5.3858,0.1473,15.3024,0.546,0.8554,3.4741,0.8067,3.3977,0.0189,0.0196,,,,,0.0215,,,0.3596,30.577,0.0051,,,,24.7955,0.8527,,3.5891,0.5499,0.8614,1.0971
1993-12-31,0.5618,,0.22002194332200486,0.5627,0.616,0.4254,,,8.0523,0.1603,16.7007,0.5582,0.8608,3.6206,0.8042,3.4466,0.0258,0.0374,,,,,0.0365,,,0.4145,40.7132,0.0131,,,,16.474,0.8397,,3.7192,0.5629,0.868,1.0936
1994-03-31,0.5719,,0.25093283582089554,0.7221,1.4983,0.7753,,,7.3076,0.1828,15.8506,0.5865,0.8595,3.637,0.812,3.5219,0.0297,0.0575,,,,,0.0581,,,0.5156,40.3453,0.0146,,,,26.0738,0.8172,,3.7482,0.5907,0.8656,1.1009
1994-06-30,0.5806,,0.35651888341543514,0.8126,2.4496,1.4624,,,6.4022,0.2104,17.4108,0.5875,0.8603,3.8551,0.7857,3.6921,0.0507,0.0849,,,,,0.0861,,,0.6253,36.5359,0.0189,0.0356,0.0075,0.0133,28.865,0.7896,,3.9737,0.5882,0.8614,1.1046
1994-09-30,0.5966,,0.2902171521950913,0.7445,1.5912,0.9534,,,9.1943,0.1975,16.6338,0.5874,0.853,4.0224,0.7913,3.833,0.0367,0.0613,,,,,0.0619,,,0.5436,40.7432,0.0217,-0.0223,-0.0045,-0.0043,25.9729,0.8025,,4.1701,0.5879,0.8537,1.112
1994-12-31,0.6095,,0.2020136407924651,0.682,1.7669,1.3297,,,8.523,0.2027,17.116,0.5956,0.8467,4.1382,0.8074,3.9383,0.0466,0.062,,,,,0.066,,,0.4714,45.8465,0.0252,-0.0705,-0.014,-0.0182,28.511,0.7973,,4.2608,0.5963,0.8477,1.12
1995-03-31,0.6061,,0.34041565076047836,0.7972,2.1195,1.3047,,,7.9013,0.2066,15.8811,0.5925,0.8421,4.3757,0.7724,4.1622,0.0446,0.0724,,,,,0.0741,,,0.5844,44.8035,0.0272,-0.1036,-0.0199,-0.0236,29.2786,0.7934,,4.4579,0.594,0.8442,1.1231
1995-06-30,0.5978,,0.30988626421697285,0.7531,2.195,1.3155,,,14.5891,0.2087,17.185,0.5945,0.8358,4.0372,0.7782,3.8008,0.0432,0.0721,,,,,0.0738,,,0.5536,45.9186,0.0257,-0.1023,-0.0195,-0.0201,30.451,0.7913,,4.147,0.5978,0.8404,1.128
1995-09-30,0.5859,,0.25402663660902325,0.6963,0.6095,0.2973,,,10.0019,0.1817,16.4555,0.595,0.8366,4.0691,0.7908,3.7493,0.0114,0.0233,,,,,0.0179,,,0.4933,46.9607,0.0217,-0.36,-0.0686,-0.0053,26.1599,0.8183,,4.1409,0.5983,0.8413,1.1272
1995-12-31,0.5752,,0.24640896881933902,4.9287,0.6733,0.55,,,10.0651,0.1752,16.2056,0.6034,0.8477,3.8801,0.8095,3.6242,0.0191,0.0234,,,,,0.0255,,,4.7196,40.6573,0.0174,-0.3176,-0.0615,0.0052,28.7892,0.8248,,3.9327,0.6109,0.8582,1.1122
1996-03-31,0.5675,,0.22269643247975487,4.8573,0.9306,0.5392,,,10.4948,0.1787,15.4245,0.6094,0.8522,3.9373,0.8157,3.7239,0.0185,0.032,,,,,0.0309,,,4.6608,1.7155,0.0134,-0.2953,-0.0585,0.0049,29.0875,0.8213,,3.992,0.6161,0.8616,1.1098
1996-06-30,0.5661,,0.22154181290088346,4.5592,1.5723,1.5714,,,5.8418,0.206,16.5941,0.6017,0.8496,6.1418,0.8104,5.7984,0.0488,0.0489,,,,,0.0677,,,4.392,1.6583,0.0144,-0.3378,-0.0623,0.0005,32.1825,0.794,,6.2207,0.609,0.86,1.1101
1996-09-30,0.565,,0.21088124081789938,4.4618,1.0438,0.5674,,,8.5089,0.1936,15.9482,0.5938,0.8444,6.0446,0.808,5.7242,0.0202,0.0372,,,,,0.0361,,,4.2771,1.7289,0.0154,-0.0076,-0.0013,0.0048,28.0893,0.8064,,6.2653,0.602,0.8561,1.1126
1996-12-31,0.5709,,0.1943463842533162,4.8841,1.4144,0.9959,,,7.882,0.1933,17.164,0.5961,0.8465,6.1703,0.8162,5.8177,0.031,0.044,,,,,0.0474,,,4.7061,41.2491,0.0173,0.0128,0.002,0.008,32.1199,0.8067,,6.3577,0.6024,0.8554,1.1133
1997-03-31,0.5712,,0.15436223742711855,4.8315,2.0734,1.211,,0.0293,8.9201,0.2188,16.4791,0.596,0.8433,6.1698,0.8215,5.8191,0.0394,0.0674,,,,,0.065,,,4.6388,1.8539,0.0202,0.0583,0.008,0.0157,30.7617,0.7812,,6.2131,0.6027,0.8528,1.1161
1997-06-30,0.5703,,0.13177064363390395,4.8568,2.7377,2.0738,,0.0029,7.9388,0.2281,18.2372,0.5977,0.8407,6.5197,0.8229,6.0917,0.0628,0.083,,,,,0.0939,,,4.6971,1.778,0.0223,0.1493,0.0203,0.0331,33.0041,0.7719,,6.5744,0.6037,0.8491,1.1202
1997-09-30,0.5699,,0.17804805104177052,4.7634,1.4171,0.9146,,0.0608,6.689,0.2212,17.1067,0.5909,0.8383,6.3963,0.8095,6.043,0.0312,0.0483,,,,,0.05,,,4.6059,1.8422,0.0236,0.1648,0.0223,0.0366,29.3463,0.7788,,6.4422,0.5966,0.8465,1.1214
1997-12-31,0.5655,,0.20972772931535819,5.0841,2.3062,1.4625,,0.0442,12.054,0.2422,19.5676,0.5988,0.8399,6.2057,0.8057,5.6677,0.045,0.0709,,,,,0.0733,,,4.9396,43.1597,0.0255,0.2098,0.0285,0.0461,32.5342,0.7578,,6.2135,0.6028,0.8455,1.1237
1998-03-31,0.5836,,0.20086909818856502,3.5479,15.0616,14.3114,,0.1455,15.7249,0.2422,17.2633,0.5409,0.8441,5.8304,0.7922,5.4082,0.4823,0.5076,,,,,0.5107,,,3.3931,44.3437,0.0882,0.2323,0.0321,0.0542,29.6707,0.7578,,5.8348,0.5445,0.8497,1.1066
1998-06-30,0.5968,,0.16632259669195373,3.5778,2.794,1.9155,,0.1134,17.5969,0.2496,19.5246,0.5393,0.8373,5.5586,0.7976,5.3009,0.0639,0.0931,,,,,0.0966,,,3.4397,46.7262,0.0914,0.255,0.0365,0.059,29.9992,0.7504,,5.5652,0.5431,0.8431,1.1124
1998-09-30,0.6108,,0.15856688531107135,3.5866,1.1016,0.8073,,0.0438,19.8284,0.2133,17.5744,0.5351,0.8309,5.4066,0.7955,4.9588,0.0307,0.0419,,,,,0.0464,,,3.4279,43.0021,0.0952,0.2632,0.0391,0.0614,26.3226,0.7867,,5.42,0.5403,0.8388,1.1158
1998-12-31,0.6296,,0.12085165933626549,3.7474,1.2354,0.8466,,0.1268,15.7413,0.1938,20.126,0.5545,0.8426,5.2383,0.8193,4.8771,0.0275,0.0402,,,,,0.0422,,,3.6061,41.2323,0.0962,0.2378,0.0366,0.0572,30.7654,0.8062,,5.2676,0.5595,0.8502,1.1093
1999-03-31,0.6181,,0.13898980428923005,3.5751,2.1035,1.5998,,0.0921,11.5272,0.211,19.1621,0.5498,0.8378,5.2708,0.8104,4.9823,0.0527,0.0693,,,,,0.0716,,,3.4452,42.1028,0.0272,0.1958,0.0307,0.0484,30.3549,0.789,,5.3002,0.5559,0.847,1.1116
1999-06-30,0.6161,,0.12171822199116195,3.5229,2.5271,1.8901,,0.0325,10.4203,0.2216,19.9163,0.5471,0.8375,5.98,0.8133,5.7108,0.0558,0.0746,,,,,0.0745,,,3.3854,37.9312,0.0261,0.159,0.0245,0.0395,33.8779,0.7784,,6.0547,0.5528,0.8463,1.1116
1999-09-30,0.6108,,0.11013271012436357,3.418,1.1877,0.905,,0.0141,10.8702,0.1988,18.0332,0.5387,0.8355,6.1584,0.8132,5.895,0.0299,0.0392,,,,,0.0391,,,3.2674,31.9965,0.0256,0.1256,0.0188,0.0306,30.2843,0.8012,,6.2267,0.544,0.8438,1.112
1999-12-31,0.6147,,0.09263331500824629,2.8883,2.0848,1.4719,211212.0,0.0828,12.5157,0.2134,22.3393,0.5587,0.8392,6.0674,0.8222,5.7872,0.0411,0.0582,,,,,0.0589,,,2.7681,24.9121,0.0277,0.1403,0.0203,0.0259,35.7963,0.7866,,6.1414,0.5637,0.8466,1.1138
2000-03-31,0.6183,,0.11944323438504781,2.9443,2.4264,1.7013,201786.2,0.165,16.3615,0.2122,21.6282,0.5609,0.8394,5.8692,0.8141,5.6156,0.0485,0.0691,,,,,0.0695,,,2.8083,26.7633,0.0273,0.1544,0.0218,0.0285,35.1097,0.7878,,5.9504,0.565,0.8454,1.1152
2000-06-30,0.6146,,0.16466787037916944,2.8388,1.7815,-0.4722,200639.5,0.0259,18.8888,0.1954,21.2772,0.5611,0.8623,5.8553,0.8201,5.6458,-0.013,0.0489,,,,,0.051,,,2.72,25.4364,0.0161,0.1722,0.0244,0.0329,36.4149,0.8046,,5.9174,0.5641,0.8669,1.0948
2000-09-30,0.6164,,0.1070685677546235,2.8393,0.8522,0.5292,204352.1,0.2707,21.2448,0.1981,17.6905,0.5729,0.8948,5.7286,0.8676,5.5803,0.0222,0.0357,,,,,0.0346,0.2776,,2.6845,20.5061,0.0151,0.1986,0.0286,0.0401,23.8707,0.8019,,5.793,0.5754,0.8989,1.0692
2000-12-31,0.6045,,0.09204584266251756,2.8795,0.859,0.5686,204160.4,0.0365,14.942,0.2041,20.5536,0.5856,0.8978,5.5723,0.8731,5.4541,0.0253,0.0382,,,,,0.0375,0.2516,,2.7369,18.5704,0.0123,0.2156,0.0316,0.0474,22.4921,0.7959,,5.6281,0.5866,0.8993,1.0703
2001-03-31,0.5978,,0.09952843273231622,2.8526,1.0294,0.5669,212973.1,0.0328,13.6343,0.2137,19.0151,0.5896,0.9114,5.4597,0.8835,5.2724,0.0249,0.0453,,,,,0.0385,0.2967,,2.7108,19.1206,0.0086,0.2244,0.0335,0.0492,22.7227,0.7863,,5.5132,0.5905,0.9127,1.0598
2001-06-30,0.5859,,0.12126456887186758,2.8546,-0.4097,-0.4152,213708.0,0.0115,11.8005,0.1434,20.0812,0.603,0.9259,5.4376,0.8921,5.2161,-0.018,-0.0177,,,,,-0.0243,0.2723,,2.7216,21.2554,0.008,0.237,0.0359,0.0542,23.1143,0.8566,,5.4743,0.6038,0.927,1.0499
2001-09-30,0.5752,,0.20993014169001856,2.8152,-0.2535,-0.383,187641.4,0.1167,10.856,0.1884,17.3366,0.6009,0.9243,5.6172,0.867,5.2717,-0.0191,-0.0126,,,,,-0.0266,0.1914,,2.6749,19.2568,0.0024,0.8322,0.1269,0.1455,20.1018,0.8116,,5.6544,0.6019,0.9259,1.0506
2001-12-31,0.5758,,0.14230350963914978,2.6989,-3.7847,-2.8046,187631.2,0.1161,10.9669,0.1362,19.7641,0.6045,0.9539,5.3366,0.9145,5.0838,-0.1213,-0.1637,,,,,-0.1731,0.1684,,2.5778,20.6368,-0.0193,0.8744,0.1345,0.156,23.1223,0.8638,,5.3736,0.6056,0.9556,1.029
2002-03-31,0.5698,,0.30347231430790506,2.6569,0.1567,-0.6058,176172.5,0.0092,8.2059,0.1913,18.1017,0.5973,0.9556,5.1559,0.864,4.936,-0.0277,0.0072,,,,,-0.0007,0.1713,,2.523,19.178,-0.0272,0.922,0.1435,0.165,21.8499,0.8087,,5.2051,0.5982,0.9569,1.0277
2002-06-30,0.5706,,0.23782989073220315,2.5935,0.562,0.2699,185515.6,0.0426,8.3166,0.1914,17.8552,0.5865,0.9433,5.6266,0.872,5.4709,0.0135,0.0281,,,,,0.0238,0.1761,,2.457,20.608,-0.0224,0.9628,0.1487,0.168,19.9844,0.8086,,5.6775,0.5873,0.9446,1.0357
2002-09-30,0.5772,,0.3032069420863988,2.6362,-0.0368,-0.1789,169667.2,0.0796,7.1832,0.1755,18.4162,0.5869,0.9428,5.477,0.8536,5.298,-0.0083,-0.0017,,,,,-0.0012,0.1097,,2.4946,22.5453,-0.021,0.2698,0.0418,0.0586,21.5906,0.8245,,5.5376,0.5876,0.9439,1.0362
2002-12-31,0.5667,,0.23072856684350634,2.4291,0.0956,-0.071,172068.6,0.0761,5.3199,0.1778,20.2344,0.5668,0.9646,5.4478,0.8973,5.2904,-0.0031,0.0042,,,,,0.0006,0.101,,2.2974,22.0416,-0.0034,0.2593,0.04,0.0542,22.651,0.8222,,5.5045,0.5687,0.9678,1.0193
2003-03-31,0.5647,,0.38060661219159925,2.5199,0.701,0.4232,159213.8,0.1888,5.734,0.1988,17.757,0.5681,0.9588,5.3504,0.8485,5.2074,0.022,0.0364,,,,,0.0328,0.0841,,2.3625,33.857,0.0035,0.2556,0.0392,0.0527,19.2796,0.8012,,5.4035,0.5692,0.9607,1.0238
2003-06-30,0.5512,27604.0,0.32857673727238945,2.6794,0.3222,0.1936,177538.4,0.1519,7.0372,0.1795,16.588,0.5703,0.9533,5.4699,0.8593,5.3597,0.0103,0.0171,,2.2918,,,0.0183,0.1241,,2.5224,31.0422,0.0029,0.2744,0.0423,0.0569,18.7981,0.8205,,5.5184,0.5719,0.9559,1.0271
2003-09-30,0.5313,28419.0,0.5255153959220593,2.9287,0.2056,-0.0136,172079.3,0.1475,6.345,0.1853,14.7765,0.5776,0.9514,5.4285,0.8085,5.2648,-0.0007,0.0103,,1.8356,,,0.0116,0.1237,,2.7386,30.5568,0.0039,0.2688,0.0415,0.0572,19.936,0.8147,,5.4674,0.5808,0.9565,1.0271
2003-12-31,0.5394,24643.0,0.4021347380094261,2.69,-0.4474,-0.4326,186016.7,0.1542,6.3517,0.1258,16.8741,0.5729,0.9291,6.4797,0.818,6.1631,-0.0172,-0.0178,,1.9788,,,-0.024,0.1786,,2.5314,23.4936,0.0016,0.1644,0.0245,0.0508,25.0998,0.8742,,6.5147,0.5791,0.9392,1.039
2004-03-31,0.5418,18273.0,0.2881766765418799,2.454,1.4346,0.919,178136.9,0.0561,4.2179,0.2061,15.3067,0.5451,0.9252,8.8496,0.8315,8.5798,0.0436,0.0681,,2.6035,,,0.064,0.148,,2.2925,41.2891,0.005,0.1696,0.023,0.0501,21.056,0.7939,,8.8896,0.548,0.9301,1.0429
